patient,cell,run,column,sign,variant,step,frame,n_steps,dt,dice_core,dice_edema,assd_core_mm,assd_edema_mm,rel_l2_log,rel_l2,max_abs_diff,mass,mass_out_of_field,ref_mass,ref_mass_out_of_field,qoi_mass,qoi_log10_mass,qoi_V_core,qoi_V_edema,qoi_log10_V_core,qoi_log10_V_edema,qoi_r95_core,qoi_r95_edema,qoi_centroid_drift,qoi_centroid_x_mm,qoi_centroid_y_mm,qoi_centroid_z_mm,qoi_R_g,qoi_anisotropy,qoi_log10_anisotropy,qoi_wm_fraction,qoi_n_core,qoi_n_edema,qoi_voxel_volume
p28,old_strong,peak_plus,peak,plus,,0.05,d80,2065,0.083250677030695,,,,,0.0012947976048756722,0.03495266819560947,0.0033334406203066186,1806.6610435972968,863.5492566755347,1741.2094005190027,822.6315197151398,1806.6610484171938,3.2568766812770984,0.0,0.0,0.0,0.0,0.0,0.0,8.342247223432754,126.74550613671309,103.28879598329833,96.47301937719813,20.854382909662675,1.3096416459837685,0.11715247698220517,0.682757356087745,0.0,0.0,1.0
p28,old_strong,peak_plus,peak,plus,,0.05,d120,2065,0.083250677030695,,0.9663657999910189,,0.275304246980385,0.0015542465620186079,0.027215830226270776,0.011819178907570782,22441.30250320289,11211.736599657062,21780.52819564082,10785.133642541594,22441.302586441507,4.351048061571889,0.0,23018.0,0.0,4.362086452920395,0.0,27.94637722496424,8.236518241799416,126.60475322011426,103.24093194863438,96.21880187236692,22.27366661912991,1.3207125188161288,0.12080829446606965,0.6788030593275023,0.0,23018.0,1.0
p28,old_strong,peak_minus,peak,minus,,0.05,pre,2065,0.083250677030695,0.9852832965415746,0.987359928283281,0.09861111111111111,0.10715763342987174,0.0007582455488159522,0.017783848488201706,0.013712844973907179,4578.803012886801,0.8306542036679401,4682.760364930712,0.8784837637240609,4578.803012918374,3.6607519599193146,2678.0,5507.0,3.427972713608209,3.740993931584886,8.54400374531753,11.224972160321824,1.050883193815008,131.9640379604791,103.09210088113886,91.04622160484755,9.685245743912548,1.272592953857995,0.10468951428833755,0.39227744373680085,2678.0,5507.0,1.0
p28,old_strong,peak_minus,peak,minus,,0.05,d34,2065,0.083250677030695,,,,,0.0009739948159131987,0.01985532982260935,0.001341287271402286,717.2201329164782,35.8482456968601,735.9435283821028,37.80129205726889,717.2201330690921,2.855652472131204,0.0,0.0,0.0,0.0,0.0,0.0,2.9912501230802566,131.07926922494022,103.26017549950112,92.83410318233913,14.293385204937536,1.303871393503789,0.11523475715811973,0.6043892703619957,0.0,0.0,1.0
p28,old_strong,peak_minus,peak,minus,,0.05,d55,2065,0.083250677030695,,,,,0.0011393507009531691,0.03787060293603669,0.0007191085892570212,251.03538458209678,126.80104578065621,261.2140098326648,133.6601419634028,251.03538521276317,2.399734942674293,0.0,0.0,0.0,0.0,0.0,0.0,8.18827813183219,126.89594666951955,103.29363986887071,96.39611710268521,20.322337768476064,1.3158009040453644,0.11919018045133091,0.6838370583156417,0.0,0.0,1.0
p28,old_strong,peak_minus,peak,minus,,0.05,d80,2065,0.083250677030695,,,,,0.0013681079313101901,0.03558537301849572,0.0033816550579122695,1674.5263144257708,781.3482656826831,1741.2094005190027,822.6315197151398,1674.5263187414482,3.2238919777907005,0.0,0.0,0.0,0.0,0.0,0.0,8.217034334165431,126.8660891627325,103.28991397760286,96.40925601372197,20.720866400405285,1.3070938658405002,0.11630677652683172,0.6805910061874795,0.0,0.0,1.0
p28,old_strong,peak_minus,peak,minus,,0.05,d120,2065,0.083250677030695,,0.9626165971703343,,0.2919109885824678,0.0016450169583802235,0.028224284813519147,0.012458233082490222,21097.830703559786,10347.266700412463,21780.52819564082,10785.133642541594,21097.830778090643,4.324237804608844,0.0,19969.0,0.0,4.300378064870703,0.0,27.440845468024488,8.192380585947564,126.67486875956045,103.2479100583603,96.22066053888726,22.131001793871793,1.315833578234516,0.11920096479098408,0.6782167178237134,0.0,19969.0,1.0
p28,old_strong,log_sigma_plus,log_sigma,plus,,0.05,pre,2065,0.083250677030695,0.9244176302999833,0.9329369012223323,0.5317418647387236,0.5893625342197888,0.009443094119541575,0.10931366407974588,0.09539215699802439,5374.217321086484,1.6480543612669767,4682.760364930712,0.8784837637240609,5374.217321476334,3.730315224361693,3209.0,6460.0,3.506505032404872,3.810299741040169,9.055385138137417,11.874342087037917,1.036477809759249,131.9178114325187,103.09446223703743,91.0288868622315,10.131072038526364,1.2525471808933037,0.09779409383324936,0.4070466431502485,3209.0,6460.0,1.0
p28,old_strong,log_sigma_plus,log_sigma,plus,,0.05,d34,2065,0.083250677030695,,,,,0.011382458484170133,0.14946323664194922,0.01249920056693879,893.2837198523927,62.479946861755245,735.9435283821028,37.80129205726889,893.2837219748261,2.9509894200506865,0.0,0.0,0.0,0.0,0.0,0.0,2.948868039283822,130.80856253807403,103.22910837498944,92.68771442678323,14.920664343340826,1.277060516473396,0.10621147780196986,0.6078697947333802,0.0,0.0,1.0
p28,old_strong,log_sigma_plus,log_sigma,plus,,0.05,d55,2065,0.083250677030695,,,,,0.013192411864011254,0.4271518125072247,0.008475062031132404,376.66640981215414,220.36919669999904,261.2140098326648,133.6601419634028,376.6664186918644,2.5759569028501543,0.0,0.0,0.0,0.0,0.0,0.0,8.644902254180739,126.12610820464555,103.19508711528168,96.33984788289577,21.293850090200813,1.3521821179966915,0.13103518828793123,0.6939114876718991,0.0,0.0,1.0
p28,old_strong,log_sigma_plus,log_sigma,plus,,0.05,d80,2065,0.083250677030695,,,,,0.01580183471455305,0.3927639851327381,0.037976629876224854,2492.9824148131916,1339.065376821899,1741.2094005190027,822.6315197151398,2492.982475577404,3.396719225641045,0.0,0.0,0.0,0.0,0.0,0.0,8.602509702007685,126.1460293489295,103.18753428633327,96.30071675930533,21.66682575594293,1.344826399547694,0.12866622591130317,0.689406489398057,0.0,0.0,1.0
p28,old_strong,log_sigma_plus,log_sigma,plus,,0.05,d120,2065,0.083250677030695,,0.7380985045959665,,2.076941870185332,0.01889992129392676,0.2923342657067444,0.13407379591961976,29145.999375798456,15863.59969624376,21780.52819564082,10785.133642541594,29146.00042517486,4.464578966901175,0.0,36792.0,0.0,4.565765200452152,0.0,29.546573405388315,8.095088975902225,126.30649966079163,103.10194840719831,95.75361850816316,23.080747636396843,1.359889440816181,0.13350360160902183,0.6782361877439919,0.0,36792.0,1.0
p28,old_strong,log_sigma_minus,log_sigma,minus,,0.05,pre,2065,0.083250677030695,0.9188553508428068,0.9288829888109236,0.5413836466043853,0.5946528676153514,0.008941890202922293,0.10124494418534676,0.0924416354850946,4081.990706433603,0.46937923501316603,4682.760364930712,0.8784837637240609,4081.990706435856,3.610872011612727,2344.0,4898.0,3.370142847051102,3.6901074394563307,8.12403840463596,10.816653826391969,1.0797106572203938,131.99623804084334,103.09497078012201,91.07551917784,9.351757584607926,1.292692155034947,0.11149511321170366,0.3825972034553085,2344.0,4898.0,1.0
p28,old_strong,log_sigma_minus,log_sigma,minus,,0.05,d34,2065,0.083250677030695,,,,,0.010804152046439601,0.1362347871966508,0.012117058597963436,606.4566952548483,22.986283598175202,735.9435283821028,37.80129205726889,606.4566952643821,2.7827997950143457,0.0,0.0,0.0,0.0,0.0,0.0,3.1088366349855785,131.26593672049248,103.28041218094086,93.00788718762641,13.851304510648177,1.3288218179950444,0.12346675020572871,0.6053015761017656,0.0,0.0,1.0
p28,old_strong,log_sigma_minus,log_sigma,minus,,0.05,d55,2065,0.083250677030695,,,,,0.012589749634683229,0.27568706466028225,0.005364522223225478,185.87806107962385,81.46981959854189,261.2140098326648,133.6601419634028,185.87806111840115,2.269228133733821,0.0,0.0,0.0,0.0,0.0,0.0,7.809686123594993,127.57727821824628,103.3530032243806,96.42698359371255,19.459357688545218,1.3128159092824527,0.11820383104908541,0.6762533981114726,0.0,0.0,1.0
p28,old_strong,log_sigma_minus,log_sigma,minus,,0.05,d80,2065,0.083250677030695,,,,,0.015238327161812918,0.2609165993647849,0.02559538731334879,1244.1009217416995,506.2528258707638,1741.2094005190027,822.6315197151398,1244.1009220070546,3.094855611940788,0.0,0.0,0.0,0.0,0.0,0.0,7.878003900685834,127.52166335670287,103.35197788796786,96.47175076273068,19.884550144235426,1.3003765681107706,0.11406913520744982,0.6736493211104312,0.0,0.0,1.0
p28,old_strong,log_sigma_minus,log_sigma,minus,,0.05,d120,2065,0.083250677030695,,0.606668824862415,,2.404958777061063,0.018605859279585905,0.2273041792818531,0.11649504561467672,16280.3257261679,7178.592827419967,21780.52819564082,10785.133642541594,16280.325730750528,4.211663089843868,0.0,9370.0,0.0,3.9717859378791145,0.0,16.881943016134134,8.148524737617535,127.13277252569218,103.34167708079367,96.52624002664385,21.308885133745864,1.2891430512876878,0.11030111202972612,0.6763519698373939,0.0,9370.0,1.0
p29,old_strong,log_v_plus,log_v,plus,,0.05,pre,3330,0.08330262359774036,0.944428515297291,0.9580583883223356,1.01751962563224,0.8798467430524636,0.019715073824242518,0.07686984774147454,0.071209677773786,130358.70031189635,4007.335898308851,119268.24657946583,2935.460448204211,132248.57680312288,5.121391007059766,99837.0,168688.0,4.999295872441877,5.2270867637091225,28.722813232690143,34.9857113690718,2.383611016749906,129.77283022891064,102.78259272159038,90.82100570351965,27.707959560808632,1.2451136896459942,0.09520900808369391,0.5276462470075982,99837.0,168688.0,1.0
p29,old_strong,log_v_plus,log_v,plus,,0.05,d34,3330,0.08330262359774036,,,,,0.022893121966825455,0.16847189933535794,0.02409239179530849,26862.599354667567,5113.236169550223,22321.134762763962,3689.9625661538594,27631.592095413704,4.441405909105168,0.0,0.0,0.0,0.0,0.0,0.0,6.877435843653051,125.37795944864101,102.33046041543956,91.73188321327608,36.317492185842056,1.6791779157551112,0.2250967138492595,0.4805491519064278,0.0,0.0,1.0
p29,old_strong,log_v_plus,log_v,plus,,0.05,d55,3330,0.08330262359774036,,,,,0.024534649248338498,0.22546870866335095,0.015821173419152824,11563.00404406784,3605.0523885989774,9187.34994204204,2548.214282791275,11848.754039061969,4.073672684319996,0.0,0.0,0.0,0.0,0.0,0.0,8.522717913335793,123.78939124561556,102.2206487643216,92.14831007169984,38.12827842631477,1.9107927706496306,0.2812135894917262,0.47315398740239883,0.0,0.0,1.0
p29,old_strong,log_v_plus,log_v,plus,,0.05,d80,3330,0.08330262359774036,,,,,0.029167952958423966,0.2580645446085497,0.030286814839265055,23823.78353898606,7534.607724341256,18393.21563280845,5200.065871771145,24414.834431639803,4.387653783477033,0.0,0.0,0.0,0.0,0.0,0.0,8.644651642241202,123.6634280554339,102.21255450682756,92.14744029580784,38.52386930460721,1.9269044878513928,0.2848601882272635,0.46477609942403725,0.0,0.0,1.0
p29,old_strong,log_v_plus,log_v,plus,,0.05,d120,3330,0.08330262359774036,,,,,0.03413012464690229,0.3043222186356693,0.029519148780400295,25445.097007869088,8576.807660963528,18910.984842351387,5730.275904633337,26079.973890659,4.416307152276585,0.0,0.0,0.0,0.0,0.0,0.0,8.882646682349481,123.41507861393856,102.19647941203404,92.13421918820772,39.1767975674699,1.9617293466699421,0.29263908899912483,0.45286142974407195,0.0,0.0,1.0
p29,old_strong,log_v_minus,log_v,minus,,0.05,pre,3330,0.08330262359774036,0.9421308686911941,0.9591875526108562,1.0381750605612183,0.8530583406659977,0.018662172819684793,0.07125224462517306,0.06758236791116701,109239.84539545383,2158.5635402147623,119268.24657946583,2935.460448204211,110611.54611807283,5.043800462896744,79379.0,142514.0,4.899711094571145,5.153860577147255,26.551836094703507,32.7566787083184,1.977877818994978,130.17354968183187,102.82765842379948,90.73917405477235,26.509950860024677,1.201935185805001,0.07988104902597687,0.5339010391327333,79379.0,142514.0,1.0
p29,old_strong,log_v_minus,log_v,minus,,0.05,d34,3330,0.08330262359774036,,,,,0.0216546779947597,0.14625681780254782,0.022521504999818975,18526.110345702455,2662.8496293704584,22321.134762763962,3689.9625661538594,19053.357932789102,4.27997152610961,0.0,0.0,0.0,0.0,0.0,0.0,6.263373793283845,125.99236340217477,102.43552788642148,91.67914413194877,35.375520054544765,1.603340265686752,0.20502569941487264,0.4888906992350598,0.0,0.0,1.0
p29,old_strong,log_v_minus,log_v,minus,,0.05,d55,3330,0.08330262359774036,,,,,0.02317695416308883,0.18263121364124896,0.011972752089468852,7312.475093920035,1801.236022372916,9187.34994204204,2548.214282791275,7498.358078958066,3.8749661760164917,0.0,0.0,0.0,0.0,0.0,0.0,7.65399150228576,124.64868073653447,102.33448409693567,92.02454429105212,36.98659202346538,1.7889225078886237,0.2525915283117734,0.4822340541316752,0.0,0.0,1.0
p29,old_strong,log_v_minus,log_v,minus,,0.05,d80,3330,0.08330262359774036,,,,,0.027526694146814926,0.20426916357160219,0.022645180418671453,14226.157506375996,3587.8642859382016,18393.21563280845,5200.065871771145,14588.42519271327,4.16400841272771,0.0,0.0,0.0,0.0,0.0,0.0,7.773977834518495,124.52770373456899,102.32486348916767,92.03561061722318,37.373797551778274,1.8023448299992646,0.25583788511080774,0.47386070096770116,0.0,0.0,1.0
p29,old_strong,log_v_minus,log_v,minus,,0.05,d120,3330,0.08330262359774036,,,,,0.03217370192954705,0.23420640014675398,0.021555750872938012,14056.047310276474,3820.277473244264,18910.984842351387,5730.275904633337,14414.45430800199,4.158798205828672,0.0,0.0,0.0,0.0,0.0,0.0,7.987638232038279,124.31018342713222,102.30599052662339,92.04632266576684,37.97307107503537,1.828787030546318,0.2621631331178404,0.4623553547635853,0.0,0.0,1.0
p29,old_strong,log_lambda_plus,log_lambda,plus,,0.05,pre,3330,0.08330262359774036,0.9494474599696413,0.9723826152232413,0.9457722656724089,0.633260026336629,0.004633216505489832,0.0553252357649347,0.05650603738740989,111935.32426046173,2671.252756556825,119268.24657946583,2935.460448204211,113307.02498308072,5.054256836754906,80550.0,146297.0,4.90607093633545,5.1652383890446485,26.70205984563738,33.12099032335839,2.1286027546855313,130.03495993434424,102.81232534292778,90.79645806588626,26.84350521712874,1.2169419848418777,0.08526987464452272,0.5321359661322629,80550.0,146297.0,1.0
p29,old_strong,log_lambda_plus,log_lambda,plus,,0.05,d34,3330,0.08330262359774036,,,,,0.0054246668500806845,0.10344046121147225,0.01984290795872476,19891.571203726457,3247.4232224461907,22321.134762763962,3689.9625661538594,20418.81879081311,4.310030614956101,0.0,0.0,0.0,0.0,0.0,0.0,6.613137138675484,125.66666615211068,102.3944412054187,91.80437350136097,35.75832325024847,1.641655778344146,0.21528209965463638,0.4862485497085115,0.0,0.0,1.0
p29,old_strong,log_lambda_plus,log_lambda,plus,,0.05,d55,3330,0.08330262359774036,,,,,0.006440220823366087,0.12828984829824747,0.007834263430169408,7976.285131747671,2187.8017364281127,9187.34994204204,2548.214282791275,8162.168116785701,3.9118055357252235,0.0,0.0,0.0,0.0,0.0,0.0,8.128113953702806,124.2066087659923,102.28515678401315,92.19506006629153,37.48138324245692,1.848886662854646,0.2669102896310815,0.47875580865266826,0.0,0.0,1.0
p29,old_strong,log_lambda_plus,log_lambda,plus,,0.05,d80,3330,0.08330262359774036,,,,,0.008162592897145151,0.15338134943986376,0.017477254294424358,15509.473473924972,4337.299852351404,18393.21563280845,5200.065871771145,15871.741160262247,4.200624572300878,0.0,0.0,0.0,0.0,0.0,0.0,8.246279370004489,124.0864065034191,102.2769093365991,92.20302095122506,37.87783236299629,1.86267687888395,0.270137523769792,0.4701413210962746,0.0,0.0,1.0
p29,old_strong,log_lambda_plus,log_lambda,plus,,0.05,d120,3330,0.08330262359774036,,,,,0.010881271465156587,0.18673781584118723,0.019685193489929073,15308.020090468433,4580.096593023231,18910.984842351387,5730.275904633337,15666.427088193948,4.19496996182855,0.0,0.0,0.0,0.0,0.0,0.0,8.457808774974643,123.86887218149576,102.26049707283451,92.20735703815632,38.49280148422066,1.890120394437807,0.2764894681810287,0.458296679616402,0.0,0.0,1.0
p29,old_strong,log_lambda_minus,log_lambda,minus,,0.05,pre,3330,0.08330262359774036,0.9529646873509887,0.972031585320624,0.9070011646917541,0.646449733425945,0.004869160655872878,0.05790838254731881,0.060191556098675436,127049.99170202587,3258.5676274573934,119268.24657946583,2935.460448204211,128939.86819325242,5.1103872219246265,98150.0,164087.0,4.991894728717171,5.215076821611644,28.5657137141714,34.539832078341085,2.2149290067954954,129.93004472450372,102.8011375958333,90.76265943041322,27.368612801372585,1.228173347760585,0.08925966864776187,0.5294231154515513,98150.0,164087.0,1.0
p29,old_strong,log_lambda_minus,log_lambda,minus,,0.05,d34,3330,0.08330262359774036,,,,,0.005772735852803832,0.1145238893231604,0.02117970647729442,25076.69023476682,4233.174077014512,22321.134762763962,3689.9625661538594,25845.68297551295,4.412388012943157,0.0,0.0,0.0,0.0,0.0,0.0,6.505504076506787,125.72771690339943,102.3717081720147,91.60788601101945,35.918932909322926,1.6362401352381217,0.2138470412397512,0.4832198003574921,0.0,0.0,1.0
p29,old_strong,log_lambda_minus,log_lambda,minus,,0.05,d55,3330,0.08330262359774036,,,,,0.006869076212498219,0.1485311360956325,0.00872222192276928,10614.459016991106,2998.2925708573557,9187.34994204204,2548.214282791275,10900.209011985235,4.037434825636178,0.0,0.0,0.0,0.0,0.0,0.0,8.035630632543691,124.2467593511428,102.26851840573183,91.98079624919622,37.625602262802495,1.845440307133512,0.26610000200970607,0.47679048687033954,0.0,0.0,1.0
p29,old_strong,log_lambda_minus,log_lambda,minus,,0.05,d80,3330,0.08330262359774036,,,,,0.008688117498985,0.1828950601956197,0.01961073312267944,21889.876867595296,6300.425688295672,18393.21563280845,5200.065871771145,22480.927760249037,4.351814230066176,0.0,0.0,0.0,0.0,0.0,0.0,8.1635267055853,124.11634644937746,102.25837333442179,91.98523672529609,38.01346541007891,1.861386449847137,0.2698365480972882,0.468641663499859,0.0,0.0,1.0
p29,old_strong,log_lambda_minus,log_lambda,minus,,0.05,d120,3330,0.08330262359774036,,,,,0.011505136471719876,0.23004336900611988,0.022674701329331193,23423.978718241015,7241.138936068352,18910.984842351387,5730.275904633337,24058.85560103093,4.381274965565021,0.0,0.0,0.0,0.0,0.0,0.0,8.410293677077469,123.86238951034233,102.23812408444947,91.98289695713284,38.6514551311131,1.8954096909486637,0.2777030967777499,0.4570851493301325,0.0,0.0,1.0
p29,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,pre,3260,0.08757364044059578,0.944428515297291,0.9580583883223356,1.01751962563224,0.8798467430524636,0.019715073824242556,0.07686984774147473,0.07120967777378617,130358.70031189636,4007.3358983088538,119268.24657946583,2935.460448204211,132248.5768031229,5.121391007059767,99837.0,168688.0,4.999295872441877,5.2270867637091225,28.722813232690143,34.9857113690718,2.383611016749906,129.77283022891064,102.78259272159038,90.82100570351965,27.707959560808632,1.2451136896459944,0.095209008083694,0.5276462470075982,99837.0,168688.0,1.0
p29,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d34,3260,0.08757364044059578,,,,,0.018798925952793952,0.13349468815819507,0.01906717491281154,25924.626491166066,4838.505828117468,22321.134762763962,3689.9625661538594,26665.87069620522,4.42595576886959,0.0,0.0,0.0,0.0,0.0,0.0,6.830805457311849,125.42492978534625,102.33768307922465,91.72907234217342,36.24007613993968,1.6733102159557247,0.2235764625335944,0.48138340626280635,0.0,0.0,1.0
p29,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d55,3260,0.08757364044059578,,,,,0.017993657778500795,0.15353384977972726,0.011576473570711426,10800.405691890008,3306.026569294401,9187.34994204204,2548.214282791275,11067.682689403124,4.044056699419339,0.0,0.0,0.0,0.0,0.0,0.0,8.449481720333555,123.8624084026772,102.22905630683654,92.13985750913555,38.01624250461347,1.900236316392809,0.2788076138599052,0.4744312202929801,0.0,0.0,1.0
p29,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d80,3260,0.08757364044059578,,,,,0.01925872276422018,0.15054572121796175,0.019865591024910742,21575.437721492195,6685.648760851712,18393.21563280845,5200.065871771145,22111.22277603431,4.344612760226852,0.0,0.0,0.0,0.0,0.0,0.0,8.563761578779264,123.74479160386039,102.2215013582862,92.14090788669942,38.39225800030202,1.9149133133548,0.2821491185742031,0.46634179508380097,0.0,0.0,1.0
p29,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d120,3260,0.08757364044059578,,,,,0.01909128507195829,0.14029610261058958,0.015919473974666407,21963.00129174821,7216.969552374317,18910.984842351387,5730.275904633337,22511.00140224327,4.352394815026949,0.0,0.0,0.0,0.0,0.0,0.0,8.779258968963049,123.52086690433725,102.20667326268128,92.13314853632139,38.99887447385507,1.9454697109805061,0.2890244736612581,0.45494922115687614,0.0,0.0,1.0
p29,old_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.050074977103608274,pre,3427,0.08330262359774036,0.9442329845572348,0.9579626112166351,1.0200737065564829,0.8811731467754732,0.019800860449390285,0.07710543935418994,0.07143726988062638,130393.87511327236,4011.9225437807368,119268.24657946583,2935.460448204211,132284.69674238274,5.121509606056366,99876.0,168720.0,4.999465488995561,5.227169140778341,28.722813232690143,34.9857113690718,2.3844291533520523,129.77201884451517,102.78248922855752,90.82115249647443,27.71017442095016,1.245202557379965,0.09524000395945485,0.5276332864210906,99876.0,168720.0,1.0
p29,old_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.050074977103608274,d34,3427,0.08330262359774036,,,,,0.018787890210226654,0.13280097811798405,0.019094860567532457,25908.06256785688,4838.558106829057,22321.134762763962,3689.9625661538594,26648.799822108966,4.425677654549364,0.0,0.0,0.0,0.0,0.0,0.0,6.832122740004892,125.42363076050334,102.33748556729755,91.72926093657235,36.24144165114544,1.673479831550587,0.22362048269375434,0.4813841546028577,0.0,0.0,1.0
p29,old_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.050074977103608274,d55,3427,0.08330262359774036,,,,,0.01812749652897185,0.15469076299849366,0.011664656106221395,10812.64970022815,3311.873730641126,9187.34994204204,2548.214282791275,11080.194251285755,4.044547374248188,0.0,0.0,0.0,0.0,0.0,0.0,8.451999019962011,123.85993172580649,102.22876821799576,92.14027509057449,38.01942964885117,1.9005960554783012,0.2788898235892145,0.4744057104692361,0.0,0.0,1.0
